km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age
20000,Diesel,Individual,Manual,First Owner,23,1498,98,5,4
21000,Petrol,Individual,Manual,First Owner,22,1197,81,5,5
70000,Diesel,Individual,Manual,First Owner,22,1248,74,5,9
70000,Petrol,Individual,Automatic,Second Owner,18,1197,82,5,7
42500,Petrol,Individual,Manual,First Owner,19,796,46,5,16
25000,Petrol,Individual,Manual,First Owner,20,1197,78,5,10
80000,Diesel,Individual,Manual,Second Owner,13,2197,138,7,9
90000,Diesel,Individual,Manual,First Owner,12,2609,116,8,16
80000,Diesel,Individual,Manual,Fourth & Above Owner,22,1199,73,5,12
146000,Diesel,Individual,Manual,Second Owner,15,2523,62,7,9
47200,Petrol,Individual,Manual,Third Owner,16,796,37,4,9
60000,Diesel,Individual,Manual,First Owner,15,2179,152,7,4
60000,Diesel,Individual,Manual,First Owner,15,2179,152,7,4
100000,Petrol,Individual,Manual,Second Owner,15,1193,65,5,15
100000,Diesel,Individual,Manual,Second Owner,14,2499,80,10,12
35000,Petrol,Individual,Manual,First Owner,18,1197,81,5,7
120000,Diesel,Individual,Manual,Fourth & Above Owner,15,2956,83,7,10
80000,Petrol,Individual,Manual,Second Owner,12,1794,132,5,12
34000,Petrol,Individual,Manual,First Owner,23,999,67,5,6
50000,Diesel,Individual,Manual,First Owner,19,1461,83,5,5
100000,Diesel,Individual,Manual,Second Owner,19,1405,70,5,12
52000,Petrol,Individual,Manual,Second Owner,13,1599,103,5,14
110000,Diesel,Individual,Manual,First Owner,20,1248,88,7,9
70000,Petrol,Individual,Manual,First Owner,18,1197,81,5,7
120000,Diesel,Individual,Manual,Second Owner,14,2523,83,7,16
68609,Diesel,Dealer,Manual,First Owner,22,1498,89,5,6
33360,Diesel,Dealer,Manual,First Owner,22,1498,98,5,4
5000,Diesel,Individual,Manual,First Owner,17,1497,121,7,3
10000,Diesel,Individual,Automatic,First Owner,13,2999,174,7,3
35000,Diesel,Individual,Manual,First Owner,21,1497,108,5,5
30000,Diesel,Individual,Manual,First Owner,23,1498,98,5,3
15000,Petrol,Individual,Manual,First Owner,20,1194,94,5,4
14317,Petrol,Dealer,Manual,First Owner,14,1498,104,5,3
5000,Petrol,Individual,Manual,Second Owner,20,1198,67,5,4
5000,Petrol,Individual,Automatic,First Owner,18,1497,117,5,3
28000,Petrol,Individual,Manual,First Owner,17,1497,117,5,5
40000,Diesel,Individual,Manual,First Owner,23,1498,98,5,4
87237,Diesel,Dealer,Manual,Second Owner,20,1399,68,5,10
99500,Diesel,Individual,Manual,Third Owner,11,1991,147,7,11
62960,Diesel,Dealer,Manual,First Owner,25,1498,99,5,5
16500,Petrol,Dealer,Automatic,First Owner,13,1451,141,5,3
110000,Diesel,Individual,Manual,First Owner,20,1248,88,7,8
72000,Diesel,Individual,Manual,First Owner,22,1248,74,5,11
50000,Diesel,Individual,Manual,First Owner,28,1248,74,5,4
55000,Petrol,Individual,Manual,Second Owner,13,1599,103,5,14
60000,Diesel,Individual,Manual,First Owner,27,1248,74,5,7
120000,Diesel,Individual,Manual,First Owner,14,2956,83,7,20
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
100000,Diesel,Individual,Manual,Third Owner,14,1998,68,5,23
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
80000,Diesel,Individual,Manual,First Owner,25,1498,89,5,7
120000,Diesel,Individual,Manual,Second Owner,24,1120,71,5,6
30000,Petrol,Individual,Manual,First Owner,20,1197,81,5,5
110000,Diesel,Individual,Manual,Second Owner,19,1405,70,5,7
219000,Diesel,Individual,Manual,Second Owner,12,2494,102,8,14
80000,Petrol,Individual,Manual,First Owner,24,796,47,5,5
80000,Diesel,Individual,Manual,First Owner,28,1248,88,5,6
35000,Petrol,Individual,Manual,Second Owner,20,1197,83,5,6
167000,Diesel,Individual,Manual,First Owner,22,1248,88,5,9
94000,Diesel,Individual,Manual,First Owner,19,1582,126,5,6
80000,Petrol,Individual,Manual,First Owner,17,1086,62,5,10
100000,Petrol,Individual,Manual,Second Owner,16,796,37,4,24
90000,Petrol,Individual,Manual,Second Owner,13,1299,70,5,17
246000,Diesel,Individual,Manual,Second Owner,12,2494,100,7,10
10000,Petrol,Individual,Manual,First Owner,21,1197,83,5,3
90000,Diesel,Individual,Manual,First Owner,19,1405,69,5,6
5200,Petrol,Individual,Manual,First Owner,20,1199,83,5,3
120000,Petrol,Individual,Manual,Second Owner,17,993,60,5,16
90000,Diesel,Individual,Manual,Second Owner,22,1248,74,5,9
50000,Petrol,Individual,Automatic,First Owner,18,1497,117,5,6
5000,Petrol,Individual,Manual,First Owner,18,1197,81,5,5
10500,Petrol,Individual,Manual,First Owner,18,1198,82,6,4
26000,Diesel,Individual,Manual,First Owner,19,1461,108,5,4
139000,Diesel,Individual,Automatic,First Owner,11,2179,120,8,8
60000,Diesel,Individual,Manual,Second Owner,15,2179,140,7,8
40000,Petrol,Individual,Manual,First Owner,11,1796,178,5,16
25000,Petrol,Individual,Manual,First Owner,15,1499,110,5,7
60000,Petrol,Individual,Manual,Second Owner,14,1798,138,5,12
25000,Petrol,Individual,Manual,First Owner,15,1499,110,5,7
15000,Petrol,Individual,Manual,First Owner,17,1298,85,5,11
110000,Diesel,Individual,Manual,First Owner,19,1248,73,5,10
100000,Diesel,Individual,Manual,Second Owner,19,1248,73,5,12
120000,Petrol,Individual,Manual,First Owner,17,1086,63,5,15
55000,Petrol,Individual,Automatic,Second Owner,12,1781,163,5,12
120000,Petrol,Individual,Manual,Third Owner,15,1586,104,5,15
35000,Petrol,Individual,Manual,First Owner,18,1061,64,5,15
13000,Petrol,Individual,Manual,First Owner,24,796,47,5,4
50000,Diesel,Individual,Manual,First Owner,26,1248,74,5,7
40000,Petrol,Individual,Manual,First Owner,20,1197,78,5,10
25000,Petrol,Individual,Manual,First Owner,17,1197,81,5,6
110000,Petrol,Individual,Manual,Second Owner,15,1196,73,7,11
5000,Petrol,Individual,Manual,First Owner,23,1197,88,5,3
50000,Petrol,Individual,Manual,Second Owner,16,796,37,4,9
80000,Petrol,Individual,Manual,Third Owner,18,1197,82,5,8
225000,Diesel,Individual,Manual,Second Owner,12,2494,100,8,10
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
100000,Petrol,Individual,Manual,Third Owner,17,1061,64,5,14
93331,Petrol,Individual,Manual,Second Owner,19,1086,68,5,14
120000,Diesel,Individual,Manual,Second Owner,13,2179,115,5,10
70000,Diesel,Individual,Manual,First Owner,19,1461,108,5,7
100000,Diesel,Individual,Manual,First Owner,15,2523,63,9,7
90000,Diesel,Individual,Manual,Second Owner,13,1493,82,5,16
28000,Petrol,Individual,Manual,First Owner,17,1497,117,5,5
50000,Diesel,Individual,Manual,First Owner,28,1248,74,5,4
90000,Diesel,Individual,Manual,First Owner,20,1248,88,7,8
40000,Diesel,Individual,Manual,First Owner,24,1396,88,5,6
113000,Diesel,Individual,Manual,First Owner,25,1498,99,5,5
188000,Diesel,Individual,Manual,Second Owner,17,1248,75,5,11
100000,Diesel,Individual,Manual,First Owner,20,1399,68,5,11
225000,Diesel,Individual,Manual,Third Owner,14,1948,90,9,12
67000,Diesel,Individual,Manual,Second Owner,18,1493,100,7,5
70000,Diesel,Individual,Manual,Fourth & Above Owner,25,936,57,5,11
50000,Petrol,Individual,Manual,First Owner,14,1798,138,5,7
60000,Diesel,Individual,Automatic,First Owner,16,2179,187,5,9
34000,Diesel,Individual,Automatic,First Owner,22,1498,108,5,5
110000,Petrol,Individual,Manual,Third Owner,12,1493,100,5,18
140000,Petrol,Individual,Manual,Second Owner,18,998,67,5,17
100000,Petrol,Individual,Manual,Second Owner,16,1497,116,5,10
10000,Petrol,Individual,Automatic,First Owner,18,1197,81,5,5
30000,Petrol,Individual,Manual,First Owner,21,998,67,5,4
90000,Diesel,Individual,Automatic,First Owner,15,2755,174,7,6
120000,Diesel,Individual,Manual,First Owner,21,1248,73,5,12
6500,Petrol,Individual,Automatic,First Owner,21,1197,81,5,3
80000,Petrol,Individual,Manual,First Owner,11,1298,80,8,12
100000,Diesel,Individual,Manual,Third Owner,12,2179,120,7,14
120000,Diesel,Individual,Manual,Second Owner,23,1364,67,5,7
120000,Petrol,Individual,Manual,Second Owner,21,814,55,5,10
110000,Petrol,Individual,Manual,Third Owner,13,1598,77,5,24
150000,Diesel,Individual,Manual,Third Owner,18,1896,66,5,16
120000,Diesel,Individual,Manual,Fourth & Above Owner,16,1405,70,5,17
100000,Diesel,Individual,Automatic,Second Owner,15,2143,203,5,7
63000,Diesel,Individual,Manual,First Owner,15,2956,83,7,4
40000,Diesel,Individual,Automatic,Second Owner,17,2143,136,5,6
109000,Diesel,Dealer,Manual,First Owner,22,1498,89,5,7
114000,Diesel,Dealer,Manual,First Owner,25,1248,73,5,7
33000,Petrol,Dealer,Automatic,Second Owner,14,1798,177,5,5
160000,Diesel,Dealer,Manual,Third Owner,24,1120,70,5,8
101000,Diesel,Dealer,Manual,First Owner,21,1396,88,5,9
5400,Diesel,Dealer,Manual,Test Drive Car,22,1498,108,5,3
45000,Diesel,Dealer,Automatic,Second Owner,16,1995,183,5,6
31000,Petrol,Dealer,Automatic,First Owner,24,999,67,5,4
31000,Petrol,Dealer,Manual,First Owner,23,999,67,5,4
55000,Petrol,Dealer,Manual,First Owner,20,1197,81,5,6
55000,Petrol,Dealer,Automatic,First Owner,21,624,37,4,4
117000,Diesel,Dealer,Manual,First Owner,22,1582,126,5,8
102000,Diesel,Dealer,Automatic,First Owner,19,1995,187,5,12
108000,Diesel,Dealer,Automatic,First Owner,17,1968,175,5,10
75000,Petrol,Dealer,Manual,First Owner,20,1197,81,5,7
74000,Diesel,Dealer,Automatic,First Owner,10,2148,170,5,11
158000,Diesel,Dealer,Manual,First Owner,24,1499,98,5,9
10000,Diesel,Individual,Automatic,First Owner,13,2999,174,7,3
40000,Diesel,Individual,Manual,First Owner,23,1498,98,5,4
10000,Diesel,Individual,Automatic,First Owner,21,1497,108,5,3
53000,Diesel,Individual,Manual,First Owner,17,2179,147,7,5
20000,Diesel,Individual,Manual,Second Owner,16,1956,170,5,5
5000,Petrol,Individual,Manual,First Owner,18,999,108,5,2
30000,Petrol,Individual,Manual,First Owner,19,1197,85,5,8
64000,Petrol,Individual,Manual,First Owner,19,796,46,5,12
10500,Petrol,Individual,Manual,First Owner,18,1196,86,5,6
50000,Petrol,Individual,Manual,Second Owner,19,796,46,5,11
60000,Diesel,Individual,Manual,First Owner,20,1598,103,5,10
35000,Diesel,Individual,Manual,First Owner,21,1498,103,5,7
135000,Diesel,Individual,Manual,First Owner,13,2179,138,7,10
70000,Diesel,Individual,Manual,Second Owner,12,2179,120,9,11
80000,Diesel,Individual,Manual,First Owner,24,1248,88,5,6
25000,Petrol,Individual,Manual,First Owner,21,998,67,5,5
5000,Petrol,Individual,Manual,First Owner,18,1197,81,5,5
80000,Petrol,Individual,Manual,Third Owner,17,1086,62,5,14
120000,Diesel,Individual,Manual,Second Owner,12,2179,120,8,11
9000,Diesel,Dealer,Automatic,First Owner,13,1999,177,5,5
20000,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,3
45000,Diesel,Dealer,Automatic,First Owner,19,1999,177,5,5
110000,Diesel,Individual,Manual,First Owner,14,2179,147,7,7
20000,Diesel,Individual,Automatic,First Owner,18,1969,190,5,3
68089,Petrol,Trustmark Dealer,Automatic,First Owner,19,2494,157,5,6
58343,Petrol,Trustmark Dealer,Manual,First Owner,21,998,67,5,9
38817,Diesel,Dealer,Manual,First Owner,27,1248,74,5,4
56494,Petrol,Trustmark Dealer,Manual,First Owner,18,1199,88,5,6
79328,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,9
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,3
25538,Petrol,Trustmark Dealer,Manual,First Owner,16,1496,88,5,5
69779,Petrol,Dealer,Automatic,First Owner,22,1197,81,5,4
56290,Diesel,Dealer,Manual,First Owner,24,1186,73,5,5
7500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
8500,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,3
7032,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88,5,3
11000,Petrol,Dealer,Automatic,First Owner,14,1598,103,5,6
2000,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,4
10000,Petrol,Individual,Manual,First Owner,20,998,67,5,8
68000,Diesel,Individual,Manual,First Owner,22,1248,76,5,9
35000,Petrol,Individual,Manual,Second Owner,22,796,47,5,7
70000,Diesel,Individual,Manual,First Owner,25,1396,69,5,9
70000,Diesel,Individual,Manual,First Owner,19,1248,90,5,11
50000,Petrol,Individual,Manual,First Owner,15,1193,65,5,15
29700,Diesel,Individual,Manual,First Owner,25,1248,88,5,4
20000,Petrol,Individual,Automatic,First Owner,18,1368,98,5,4
20000,Petrol,Individual,Manual,First Owner,24,796,47,5,4
40000,Diesel,Individual,Manual,First Owner,24,1248,88,7,5
90000,Diesel,Individual,Manual,First Owner,22,1248,74,5,9
90000,Petrol,Individual,Manual,First Owner,16,1373,93,7,7
80000,Diesel,Individual,Manual,First Owner,15,2523,62,7,7
60000,Petrol,Individual,Manual,Third Owner,18,998,67,5,10
56000,Diesel,Individual,Manual,First Owner,23,1248,74,5,9
50000,Diesel,Individual,Manual,First Owner,14,2523,75,8,8
50000,Diesel,Individual,Manual,Second Owner,14,2523,75,9,8
74000,Diesel,Individual,Manual,First Owner,13,1948,68,7,16
123000,Diesel,Individual,Manual,First Owner,19,1461,108,5,8
54000,Petrol,Individual,Manual,First Owner,19,796,46,5,13
50000,Petrol,Individual,Manual,First Owner,15,1193,64,5,9
80000,Petrol,Individual,Manual,Second Owner,18,1197,82,5,8
10000,Petrol,Individual,Manual,First Owner,19,1198,67,5,3
10000,Petrol,Individual,Automatic,First Owner,20,1086,68,5,4
40000,Diesel,Individual,Manual,First Owner,23,1498,98,5,4
120000,Diesel,Individual,Manual,First Owner,16,1493,70,7,5
45000,Diesel,Individual,Manual,First Owner,15,2523,62,7,9
35000,Diesel,Individual,Manual,First Owner,28,1248,74,5,4
60000,Diesel,Individual,Manual,First Owner,22,1396,88,5,7
40000,Petrol,Individual,Automatic,First Owner,17,1499,110,5,6
80000,Petrol,Individual,Manual,Third Owner,15,1586,103,5,11
37000,Diesel,Individual,Manual,First Owner,23,1498,98,5,5
22000,Petrol,Individual,Manual,First Owner,21,1197,83,5,4
60000,Diesel,Individual,Manual,Second Owner,22,1396,88,5,4
57000,Petrol,Individual,Manual,Second Owner,20,998,67,5,9
27000,Petrol,Individual,Manual,First Owner,20,1373,91,5,5
70000,Petrol,Individual,Manual,First Owner,18,995,62,5,10
40000,Petrol,Individual,Manual,Second Owner,20,998,67,5,11
60000,Petrol,Individual,Manual,First Owner,23,998,67,5,7
35000,Diesel,Individual,Manual,First Owner,16,2498,105,6,4
70000,Diesel,Individual,Manual,First Owner,15,1997,120,7,7
43000,Petrol,Individual,Manual,Second Owner,21,814,55,5,7
110000,Petrol,Individual,Manual,Second Owner,15,1368,90,5,11
100000,Petrol,Individual,Manual,Second Owner,15,1172,67,5,13
64000,Petrol,Individual,Manual,First Owner,20,1197,81,5,6
96000,Diesel,Individual,Manual,First Owner,19,1461,83,5,5
96000,Diesel,Individual,Manual,First Owner,20,1461,83,5,9
7600,Petrol,Individual,Manual,First Owner,21,998,67,5,3
7000,Petrol,Individual,Manual,First Owner,21,998,67,5,3
120000,Diesel,Individual,Manual,Second Owner,17,1405,70,5,15
50000,Diesel,Individual,Manual,First Owner,22,1248,74,5,5
50000,Diesel,Individual,Manual,Second Owner,24,1120,71,5,7
80000,Diesel,Individual,Manual,First Owner,23,1248,88,5,7
200000,Diesel,Individual,Manual,Second Owner,13,1493,82,5,19
190000,Diesel,Individual,Manual,First Owner,12,2494,100,7,7
34000,Petrol,Individual,Manual,First Owner,20,998,67,5,7
80000,Petrol,Individual,Manual,Second Owner,16,1198,73,5,10
72000,Diesel,Individual,Manual,First Owner,22,1248,74,5,11
20000,Diesel,Individual,Manual,First Owner,15,1527,57,5,19
70000,Diesel,Individual,Manual,Second Owner,15,2956,83,7,10
